EEP,log10_isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],u_sdss,g_sdss,r_sdss,i_sdss,z_sdss,phase
680,9.39,1.5854148039137028,1.5592109423393254,3.6688572344400425,2.4143224509485437,1.8467103735578378,0.01,0.069424,3.320344,1.060676,0.17245,-0.089453,-0.228984,3.0
681,9.39,1.585511729195532,1.5593004475920658,3.6688579230211826,2.4136773972169503,1.8473829903042573,0.01,0.069424,3.31877,1.058999,0.170758,-0.091141,-0.23067,3.0
682,9.39,1.585622735508144,1.5594025146011514,3.669017504570755,2.415857846141555,1.845869239235581,0.01,0.069425,3.318889,1.061312,0.173946,-0.087625,-0.22689,3.0
683,9.39,1.5856940421833616,1.5594679061699144,3.669258406796116,2.419411382156105,1.8432975172872041,0.01,0.069425,3.31975,1.065522,0.179481,-0.081595,-0.220465,3.0
684,9.39,1.5857526393797008,1.5595215444225339,3.6694504556926386,2.422812597739967,1.840679415599264,0.01,0.069424,3.321755,1.070291,0.185322,-0.075363,-0.213918,3.0
685,9.39,1.5858597262102965,1.559620470598703,3.669191997671084,2.419763875901061,1.8427219445358063,0.01,0.069425,3.322481,1.067553,0.181182,-0.080035,-0.219016,3.0
686,9.39,1.586035926597789,1.5597835219599963,3.668434751124629,2.4089823576178606,1.8505201790208403,0.01,0.069427,3.320459,1.055047,0.164515,-0.09826,-0.238491,3.0
687,9.39,1.586191981004041,1.5599273994373204,3.667541759202933,2.39581792965126,1.8601528830736673,0.01,0.069426,3.317171,1.039261,0.143802,-0.120818,-0.262538,3.0
688,9.39,1.5863204552625254,1.560045252317419,3.666583291267328,2.3816939845438734,1.8704759163054367,0.01,0.069426,3.313808,1.022413,0.121654,-0.144956,-0.288292,3.0
689,9.39,1.5864286174794044,1.5601439387812217,3.66561027294111,2.3673281908131245,1.8809772330559238,0.01,0.069427,3.310486,1.005322,0.099165,-0.169476,-0.314472,3.0
690,9.39,1.5865211638732855,1.5602279094061433,3.664634595802773,2.3527952442117326,1.891630953981106,0.01,0.069427,3.307013,0.987944,0.076355,-0.194336,-0.341014,3.0
691,9.39,1.5865990301414858,1.5602981398771458,3.663652328959637,2.338117715757334,1.9023990534611444,0.01,0.069427,3.30357,0.970416,0.053336,-0.219433,-0.367822,3.0
692,9.39,1.5866654294197353,1.5603576446726848,3.662667389827674,2.32330477430684,1.9132888794566736,0.01,0.069428,3.300062,0.952689,0.030077,-0.24479,-0.394914,3.0
693,9.39,1.5867194413251804,1.5604057307704697,3.6616741377537565,2.308440338810116,1.924193751298654,0.01,0.069427,3.296854,0.935082,0.006869,-0.27013,-0.422021,3.0
694,9.39,1.5867626066091616,1.5604438833144876,3.6606898589845565,2.293498182638596,1.9352094559051674,0.01,0.069427,3.293348,0.917196,-0.0166,-0.295727,-0.449386,3.0
695,9.39,1.5867985382920273,1.5604754056657797,3.6597017037213893,2.2784914854681086,1.9462723418529495,0.01,0.069429,3.289983,0.899318,-0.040114,-0.321396,-0.476845,3.0
696,9.39,1.586828290817733,1.5605012997671912,3.6587114985381897,2.2634417486543863,1.9573684941735563,0.01,0.069428,3.286742,0.881466,-0.063646,-0.347106,-0.504364,3.0
697,9.39,1.5868528738534948,1.5605225169061485,3.6577241761273056,2.2483762468645287,1.9684906346984823,0.01,0.069429,3.283539,0.863615,-0.087198,-0.372849,-0.531926,3.0
698,9.39,1.586873177502595,1.5605398878512462,3.656735754489391,2.233298553515143,1.97961949434601,0.01,0.069428,3.280503,0.845855,-0.110702,-0.398569,-0.559481,3.0
699,9.39,1.586889958974146,1.5605541129734095,3.6557496071752578,2.218234090673321,1.9907433411481856,0.01,0.069429,3.277585,0.828185,-0.134145,-0.424245,-0.587,3.0
700,9.39,1.586903817529103,1.5605657467836433,3.6547745875308753,2.2032149913683914,2.0018656105469868,0.01,0.069428,3.274567,0.810506,-0.157575,-0.449904,-0.614493,3.0
701,9.39,1.5869153133296812,1.5605752995311746,3.6538009508210547,2.1882303596745407,2.0129583622178058,0.01,0.069429,3.271742,0.792994,-0.180878,-0.475458,-0.641889,3.0
702,9.39,1.5869249051618406,1.5605831854731824,3.6528272071449694,2.1732907513044855,2.0240051968421513,0.01,0.069429,3.269171,0.775699,-0.204008,-0.500864,-0.669143,3.0
703,9.39,1.5869329505117413,1.5605897266093034,3.651861493674204,2.158430662213817,2.0350042571791453,0.01,0.069429,3.266676,0.758507,-0.227027,-0.526147,-0.696248,3.0
704,9.39,1.5869397624586759,1.5605952011473831,3.6509060123486634,2.143663447831342,2.0459510733595585,0.01,0.069428,3.264194,0.741389,-0.249941,-0.551305,-0.723194,3.0
705,9.39,1.5869455878180072,1.5605998263050913,3.64995119131533,2.1289690945341913,2.0568274323889417,0.01,0.069429,3.261998,0.7245,-0.27265,-0.576266,-0.749932,3.0
706,9.39,1.5869506366142792,1.5606037841687772,3.6489984782551472,2.114362743682504,2.0676240345611503,0.01,0.069428,3.260064,0.707845,-0.295134,-0.601009,-0.77644,3.0
707,9.39,1.5869550723950856,1.560607215735822,3.6480664696912877,2.0999204197804,2.078339280840493,0.01,0.069429,3.257943,0.691228,-0.317479,-0.625573,-0.802728,4.0
708,9.39,1.5869589570275882,1.5606101895224735,3.6471534428179355,2.0858996711688205,2.088708749079958,0.01,0.069428,3.256274,0.675325,-0.339007,-0.64929,-0.828135,4.0
709,9.39,1.5869625410485484,1.5606128917786937,3.6462543287911036,2.0719728353561826,2.0990398804402934,0.01,0.069429,3.254461,0.65942,-0.360468,-0.67292,-0.853431,4.0
710,9.39,1.5869660205449638,1.5606154755626025,3.645334793420635,2.0577269940012473,2.1096082991546434,0.01,0.06943,3.25271,0.643208,-0.382377,-0.697064,-0.879283,4.0
711,9.39,1.5869694853978424,1.560618010002386,3.6444024435870173,2.043236193405424,2.1203704057068338,0.01,0.069429,3.250932,0.626715,-0.404657,-0.721629,-0.905588,4.0
712,9.39,1.5869730111380207,1.560620545548519,3.6434541703829577,2.0285758857313545,2.1312383264684804,0.01,0.069429,3.249419,0.610205,-0.427064,-0.746382,-0.932122,4.0
713,9.39,1.5869767040357607,1.560623151407292,3.6425039584505523,2.013835673994074,2.14217841651042,0.01,0.06943,3.247891,0.593603,-0.449584,-0.771276,-0.958812,4.0
714,9.39,1.586980841219093,1.5606260089434965,3.641553362593088,1.9990762891113074,2.153136215314688,0.01,0.069429,3.246508,0.57705,-0.472084,-0.796176,-0.985525,4.0
715,9.39,1.5869880296417072,1.560630842769315,3.640820753648512,1.9875498522003738,2.1617335721988575,0.01,0.069429,3.245956,0.564143,-0.489779,-0.81575,-1.006508,4.0
716,9.39,1.5869941430182848,1.5606349399007688,3.640605238771785,1.9843475960044463,2.164074916672421,0.01,0.06943,3.246225,0.560821,-0.494504,-0.821033,-1.012208,4.0
717,9.39,1.5869998359798914,1.5606387742392176,3.6404199339659233,1.981314228005127,2.16636813896354,0.01,0.06943,3.245842,0.557271,-0.499269,-0.826275,-1.017809,4.0
718,9.39,1.5870070403047885,1.5606436818987506,3.640181007262665,1.977827847594208,2.1689001889480255,0.01,0.069429,3.246293,0.553754,-0.504341,-0.831968,-1.023966,4.0
719,9.39,1.5870195724133465,1.5606523800492305,3.639871508593778,1.9728798781445884,2.1726126097668286,0.01,0.06943,3.245938,0.548133,-0.511991,-0.840422,-1.033023,4.0
720,9.39,1.5870391288789005,1.5606661173812655,3.63938075965419,1.9653538835710864,2.1781794764568265,0.01,0.069429,3.246114,0.540034,-0.523301,-0.853014,-1.046577,4.0
721,9.39,1.5870618785376542,1.5606820770007246,3.638620739789607,1.9535155616189297,2.1869822135874157,0.01,0.069428,3.246053,0.527079,-0.541236,-0.872948,-1.068011,4.0
722,9.39,1.5870835132867018,1.5606970323454872,3.6377538678013033,1.940030820634413,2.1970036770775607,0.01,0.06943,3.24614,0.512419,-0.561585,-0.895599,-1.092394,4.0
723,9.39,1.5871046305692798,1.5607113185317274,3.6368557818725633,1.9260756210287684,2.207370553017303,0.01,0.069429,3.246384,0.497346,-0.582559,-0.918986,-1.117596,4.0
724,9.39,1.5871270004052016,1.5607259670832203,3.63596668632387,1.912251231795336,2.217642678003154,0.01,0.06943,3.246727,0.48248,-0.603276,-0.942118,-1.142548,4.0
725,9.39,1.5871535248286965,1.5607424842523194,3.6357892249371346,1.9094031012847827,2.2197855984588215,0.01,0.069431,3.246609,0.479295,-0.607634,-0.946961,-1.147758,4.0
726,9.39,1.5871797064243411,1.56075903177259,3.635996677440711,1.9124793444015031,2.2175438133692986,0.01,0.069431,3.246171,0.482368,-0.603199,-0.941958,-1.142327,4.0
727,9.39,1.5872082378107617,1.5607770862153962,3.636268231521996,1.9165346889881878,2.2145797631233166,0.01,0.06943,3.245671,0.48647,-0.597314,-0.935332,-1.135141,4.0
728,9.39,1.587240804250499,1.5607974974229122,3.636546904328903,1.9207268770763672,2.2115080065753525,0.01,0.06943,3.245234,0.490761,-0.591193,-0.928452,-1.127691,4.0
729,9.39,1.5872769682938226,1.5608198888545077,3.6368013336936764,1.9247609880797,2.2084979043744513,0.01,0.06943,3.245301,0.495197,-0.585081,-0.921652,-1.120372,4.0
730,9.39,1.587316658527887,1.5608441781861357,3.637060689923797,1.9284708011633582,2.205832329717976,0.01,0.069429,3.244489,0.498725,-0.579857,-0.915726,-1.113918,4.0
731,9.39,1.5873583849322426,1.5608695088393412,3.6372930604437714,1.9319594115915928,2.2032802965752647,0.01,0.069431,3.244131,0.502298,-0.574761,-0.910003,-1.107725,4.0
732,9.39,1.587404319164589,1.5608972168557376,3.6375240923901977,1.9354991837949054,2.200672406110914,0.01,0.06943,3.243938,0.506031,-0.569511,-0.904133,-1.101389,4.0
733,9.39,1.5874687460276737,1.5609358165836684,3.6378358892173637,1.9403574494933122,2.197072134775269,0.01,0.06943,3.243869,0.511278,-0.562216,-0.896005,-1.092633,4.0
734,9.39,1.587550444557766,1.5609856542133511,3.638031327871706,1.9432828167225042,2.194942445031421,0.01,0.06943,3.243555,0.514258,-0.557958,-0.891225,-1.087462,4.0
735,9.39,1.5876353980015314,1.5610398791220317,3.63772831655887,1.938732947381294,2.1982953300041355,0.01,0.069431,3.243928,0.509515,-0.564685,-0.898762,-1.095607,4.0
736,9.39,1.5877331872094422,1.5611030034307576,3.6374366257058917,1.9342542184557785,2.2016247896458885,0.01,0.069432,3.244072,0.504704,-0.571411,-0.906268,-1.1037,4.0
737,9.39,1.5878514011113307,1.5611803109496039,3.637038840603647,1.9283650811297561,2.2059441659887997,0.01,0.069432,3.244777,0.498705,-0.580014,-0.915943,-1.114179,4.0
738,9.39,1.5879505978996653,1.5612438894830223,3.6361267021926658,1.9143650050761818,2.2163132676783426,0.01,0.069433,3.245476,0.483859,-0.600856,-0.939259,-1.139359,4.0
739,9.39,1.5880317483453157,1.5612939858779284,3.635147473571834,1.8993600988838721,2.227415120779789,0.01,0.069434,3.246431,0.46809,-0.623071,-0.964162,-1.166292,4.0
740,9.39,1.5881045971141785,1.5613373570461007,3.63414604917645,1.8841072619688055,2.2386742638518777,0.01,0.069433,3.247767,0.452305,-0.645458,-0.989337,-1.193575,4.0
741,9.39,1.5881714551306612,1.5613757042739935,3.6331409710826774,1.8687536660497794,2.25001816177673,0.01,0.069433,3.249153,0.43646,-0.667942,-1.014655,-1.221042,4.0
742,9.39,1.5882333630511705,1.5614098083679937,3.632129732138843,1.8533304252455811,2.26140588766705,0.01,0.069435,3.250761,0.420702,-0.690395,-1.040002,-1.248589,4.0
743,9.39,1.5882912776566096,1.5614403544989786,3.631115325689619,1.8378652878345254,2.2728218557395117,0.01,0.069434,3.252528,0.40503,-0.712798,-1.065347,-1.276178,4.0
744,9.39,1.5883459758921916,1.5614678530061115,3.6301038639279226,1.8223884106369541,2.2842604990334836,0.01,0.069433,3.254323,0.389393,-0.735167,-1.090694,-1.303802,4.0
745,9.39,1.5883978297431338,1.5614926298256953,3.6290665227587855,1.8068331767166397,2.2956732277241314,0.01,0.069435,3.25701,0.374281,-0.757196,-1.115825,-1.33131,4.0
746,9.39,1.5884475877863626,1.561515108978323,3.628058810659021,1.7913458653437715,2.3071359126257236,0.01,0.069435,3.258948,0.358794,-0.779439,-1.141118,-1.358947,4.0
747,9.39,1.588494848217153,1.5615351482792905,3.627027121671273,1.7757911988804547,2.3185693691467337,0.01,0.069435,3.261917,0.343785,-0.801471,-1.166236,-1.386453,4.0
748,9.39,1.5885396291811107,1.5615528181595717,3.6260046571064586,1.760255192632598,2.3300204074545956,0.01,0.069435,3.26493,0.328687,-0.823668,-1.191423,-1.413977,4.0
749,9.39,1.5885821196843792,1.5615682919736902,3.62496807997789,1.7446788732385499,2.34145470016104,0.01,0.069435,3.268684,0.313903,-0.845753,-1.216504,-1.441409,4.0
750,9.39,1.588622676935874,1.5615817989304155,3.6239321981590447,1.7291128940175686,2.352880889111496,0.01,0.069436,3.272723,0.299219,-0.867827,-1.241547,-1.468789,4.0
751,9.39,1.5886614258808271,1.561593435575675,3.622902211597056,1.7135669207250128,2.364310135381923,0.01,0.069436,3.276842,0.284539,-0.889919,-1.266594,-1.496151,4.0
752,9.39,1.5886984334512806,1.5616032498215409,3.6218657082103665,1.6980094320567667,2.375724325191962,0.01,0.069436,3.2814,0.27008,-0.911882,-1.291551,-1.523437,4.0
753,9.39,1.5887337297665503,1.56161136449899,3.620821879609778,1.6824322862369145,2.387128400277772,0.01,0.069436,3.286391,0.255848,-0.933722,-1.31642,-1.550658,4.0
754,9.39,1.5887675207538656,1.5616178479966847,3.61978743796566,1.6668831189273259,2.398541592308852,0.01,0.069436,3.291267,0.241572,-0.95558,-1.341304,-1.577884,4.0
755,9.39,1.5888001438335886,1.5616228778673305,3.618744542590607,1.6513178526292074,2.4099366648861844,0.01,0.069435,3.296565,0.227565,-0.977254,-1.366066,-1.605027,4.0
756,9.39,1.5888313520946427,1.5616263701649282,3.6176999896449016,1.6357494749312362,2.421327792011755,0.01,0.069437,3.30204,0.213707,-0.998805,-1.390759,-1.63213,4.0
757,9.39,1.5888613042222888,1.5616284696661553,3.616646991621265,1.6201629265483475,2.4327029228535073,0.01,0.069438,3.307888,0.200129,-1.020139,-1.415322,-1.659156,4.0
758,9.39,1.5888901121638987,1.5616291838722147,3.6156039133367335,1.6046054719343728,2.4440882542169993,0.01,0.069438,3.313488,0.186509,-1.041433,-1.439884,-1.686195,4.0
759,9.39,1.5889176675938648,1.5616286006869318,3.6145538189461384,1.589032164760114,2.4554610136331876,0.01,0.069438,3.319355,0.173148,-1.062442,-1.464319,-1.71317,4.0
760,9.39,1.588944272318685,1.5616267472530114,3.613522322569449,1.5735117043878788,2.4668549656040257,0.01,0.069438,3.324658,0.159602,-1.083459,-1.488804,-1.740199,4.0
761,9.39,1.58896996207106,1.5616237066817562,3.612466809174437,1.557934577423811,2.4782091863596647,0.01,0.069437,3.330729,0.146638,-1.104012,-1.513015,-1.767073,4.0
762,9.39,1.5889949320504746,1.5616194267380217,3.6114009061734555,1.5423398521634157,2.489539102575249,0.01,0.069438,3.337123,0.134036,-1.124217,-1.537034,-1.793849,4.0
763,9.39,1.5890193104616497,1.5616139387078871,3.610349432765461,1.5267909941794173,2.5008805342996245,0.01,0.069438,3.343011,0.12134,-1.144426,-1.561049,-1.820653,4.0
764,9.39,1.5890431035964339,1.5616072133198486,3.6092890003790177,1.5112294725068278,2.5121984497630714,0.01,0.069437,3.349129,0.108993,-1.164387,-1.584869,-1.847365,4.0
765,9.39,1.58906639377948,1.5615992610082363,3.6082388787034114,1.4957047819806033,2.523520436010097,0.01,0.069438,3.355218,0.096725,-1.184198,-1.608642,-1.874098,4.0
766,9.39,1.5890891664945561,1.5615900532462657,3.607171541887668,1.4801475228918686,2.534805781363307,0.01,0.06944,3.362774,0.085206,-1.203483,-1.632139,-1.900734,4.0
767,9.39,1.589111501999096,1.5615795805205979,3.606100508281398,1.464593418346396,2.546072833573553,0.01,0.06944,3.370325,0.073958,-1.222422,-1.655454,-1.927302,4.0
768,9.39,1.5891334359110278,1.5615677922614593,3.60502826819771,1.4490508072039041,2.5573232007965254,0.01,0.069439,3.377779,0.06295,-1.241022,-1.678594,-1.953809,4.0
769,9.39,1.5891550325299955,1.561554674655713,3.603956698493451,1.433525544931161,2.5685585310267554,0.01,0.069439,3.385046,0.052148,-1.259288,-1.701567,-1.980263,4.0
770,9.39,1.5891762955428053,1.561540153163079,3.6029017863923753,1.4180576292582994,2.5798027548084375,0.01,0.06944,3.391618,0.041244,-1.277412,-1.72451,-2.006749,4.0
771,9.39,1.5891971623448282,1.5615243047617666,3.601828987989613,1.402558454023703,2.591006324066877,0.01,0.069439,3.398539,0.030912,-1.294957,-1.747124,-2.033092,4.0
772,9.39,1.5892176761335015,1.5615070501945079,3.6007526697889523,1.3870666723574125,2.60218802943347,0.01,0.06944,3.405632,0.020765,-1.3122,-1.769617,-2.059375,4.0
773,9.39,1.589237869008348,1.5614883743531205,3.599679857356042,1.37159997222443,2.613358281285373,0.01,0.069441,3.412769,0.010611,-1.329579,-1.792089,-2.08564,4.0
774,9.39,1.5892576912885186,1.5614683017119797,3.598606104884252,1.356145692707418,2.6245119637108734,0.01,0.069441,3.420076,5.62E-4,-1.347,-1.814492,-2.111861,4.0
775,9.39,1.5892770551493494,1.5614468995597908,3.5975260857255877,1.340688451625497,2.635643171256635,0.01,0.069442,3.42769,-0.009268,-1.364359,-1.836777,-2.138012,4.0
776,9.39,1.589295936529388,1.5614242298888397,3.5964472821707396,1.3252428526805355,2.646767246291542,0.01,0.069442,3.435347,-0.019019,-1.381726,-1.859011,-2.164135,4.0
777,9.39,1.5893142877201367,1.5614003834463586,3.595359166420936,1.3097788960949135,2.6578721026690317,0.01,0.069443,3.443347,-0.028468,-1.398959,-1.881099,-2.190183,4.0
778,9.39,1.5893320287599921,1.5613754729916192,3.594287153997451,1.2943533881690499,2.669002627270058,0.01,0.069444,3.450863,-0.038135,-1.416401,-1.903278,-2.2163,4.0
779,9.39,1.5893490611194028,1.5613497045238804,3.593211356727103,1.278912559699546,2.6801330941314054,0.01,0.069444,3.458485,-0.047605,-1.433701,-1.92537,-2.242387,4.0
780,9.39,1.5893652673270429,1.5613233565095015,3.592123373050258,1.263423657506629,2.6912627279299164,0.01,0.069446,3.466436,-0.056709,-1.450724,-1.947322,-2.268425,4.0
781,9.39,1.5893806239511352,1.5612965629051754,3.591036932508183,1.2479177450767045,2.7024154204136615,0.01,0.069447,3.474244,-0.065729,-1.467636,-1.96925,-2.294491,4.0
782,9.39,1.5893951231191132,1.561269468396982,3.5899415018808583,1.2323669864083877,2.7135769154123786,0.01,0.06945,3.482227,-0.074418,-1.484238,-1.991029,-2.320528,4.0
783,9.39,1.5894088382978326,1.5612420455891485,3.5888534210749468,1.2168132168263903,2.724770729337288,0.01,0.069452,3.489851,-0.083104,-1.500724,-2.012807,-2.346617,4.0
784,9.39,1.5894218283054125,1.5612143141371422,3.5877425716234375,1.201182329956215,2.7359505005170854,0.01,0.069453,3.498013,-0.091122,-1.516598,-2.034251,-2.372586,4.0
785,9.39,1.5894342315073657,1.5611860775441784,3.5866351334211988,1.1855451044617362,2.7471501145727477,0.01,0.069455,3.505906,-0.098993,-1.532184,-2.055648,-2.398564,4.0
786,9.39,1.589446111206105,1.5611572623943972,3.5855301334398555,1.1699007476185064,2.758366451823721,0.01,0.069458,3.513535,-0.106674,-1.54742,-2.077049,-2.424534,4.0
787,9.39,1.5894574806472308,1.5611279440769654,3.584425087073534,1.1542416330971352,2.769597221129877,0.01,0.06946,3.520946,-0.1141,-1.56223,-2.098327,-2.450486,4.0
788,9.39,1.5894682921384686,1.5610982999631482,3.58330137450219,1.138520623563078,2.7808151299114305,0.01,0.069463,3.528669,-0.120828,-1.57625,-2.119271,-2.47631,4.0
789,9.39,1.5894785671609961,1.5610683780016603,3.5821792624990425,1.1227860143340087,2.7920529631157502,0.01,0.069466,3.536061,-0.127297,-1.589767,-2.140088,-2.502125,4.0
790,9.39,1.589488345887982,1.5610381460470437,3.581066131485211,1.1070574912488047,2.803320547597605,0.01,0.069468,3.542891,-0.133654,-1.602863,-2.160721,-2.527966,4.0
791,9.39,1.589497656127233,1.5610076185776247,3.579944118933621,1.091292947626872,2.814588544373756,0.01,0.069473,3.549659,-0.139461,-1.615166,-2.181071,-2.553722,4.0
792,9.39,1.5895065269143223,1.5609767858644814,3.578805279513582,1.0754745126958791,2.825843040116558,0.01,0.069475,3.556561,-0.14449,-1.626446,-2.201083,-2.579335,4.0
793,9.39,1.5895150450728073,1.5609454326668195,3.577677752023407,1.0596740913826797,2.8371246247291104,0.01,0.069479,3.56276,-0.149394,-1.637189,-2.221005,-2.604967,4.0
794,9.39,1.5895231853998042,1.5609137103634807,3.576538222083304,1.043830735236011,2.8484010316347694,0.01,0.06948,3.568885,-0.153589,-1.646882,-2.240559,-2.630481,4.0
